Date;ProdCode;ProdName;Quantity
2022-01-08;249;EG RAMBUTAN;15
2022-01-08;252;EG TAMARILLO;1
2022-01-08;253;EG TAMARINDO;9
2022-01-08;254;EG TOPINAMBUR;8
2022-01-08;255;SF COCCO;146
2022-01-08;256;SF GINGER;294
2022-01-08;258;SF MANIOCA;16
2022-01-08;259;SF PLATANO;63
2022-01-08;260;AVOCADO Confez;655
2022-01-08;261;SE MANGO;643
2022-01-08;262;PAPAYA Confez;52
2022-01-08;263;SE ANANAS BABY;4
2022-01-08;264;EG COCCO PRETAGLIATO;40
2022-01-08;265;EG MELOGRANO;9
2022-01-08;266;EG PASSION;218
2022-01-08;271;EG ORTAGGI VARI;7
2022-01-08;279;PAPAYA BAULETTO;1
2022-01-08;281;DISIDRATATO SFUSO;14
2022-01-08;282;EG DISIDRATATO;24
2022-01-08;283;BANANITO ALBANO;89
2022-01-08;284;SE MANGO V/A;125
2022-01-08;285;PAPAYA V/A Confez;57
2022-01-08;300;NEGOZIO BANANITO;29
2022-01-10;2;ANANAS MARE;170
2022-01-10;3;ASPARAGI;12
2022-01-10;4;AVOCADO Orig;1676
2022-01-10;5;FRUTTA VARIA;1
2022-01-10;6;ORTAGGI VARI;34
2022-01-10;7;BANANITO MARE;12
2022-01-10;8;BANANITO AVION;2
2022-01-10;9;ERBE AROMATICHE;96
2022-01-10;11;CARAMBOLA;4
2022-01-10;12;CHERIMOIA;9
2022-01-10;17;FRUTTA COLOMBIA;1
2022-01-10;23;INDIVIA BELGA;14
2022-01-10;25;LICIUS MARE;177
2022-01-10;26;LIME AVION;17
2022-01-10;27;MAIS PANNOCCHIE;2
2022-01-10;28;MANGO AVION;143
2022-01-10;29;MANGO NAVE;1928
2022-01-10;30;MANGOSTIN;6
2022-01-10;31;MELOGRANO MAG;261
2022-01-10;32;MELONI GIALLI;247
2022-01-10;35;MELONI CHARANTE';21
2022-01-10;36;PAPAYA FORMOSA Orig;75
2022-01-10;38;NASHI;17
2022-01-10;39;NOCI DI COCCO;186
2022-01-10;41;PAPAYA Orig;9
2022-01-10;42;PASSION FRUIT;236
2022-01-10;43;PATATA DOLCE;1012
2022-01-10;44;PHISALIS;35
2022-01-10;45;PIMENTO ANTILLE;22
2022-01-10;46;PLATANO;88
2022-01-10;47;POMELO;270
2022-01-10;48;GINGER;315
2022-01-10;49;MANIOCA;39
2022-01-10;50;RAFANO;10
2022-01-10;51;RAMBUTAN;2
2022-01-10;52;SCALOGNO;37
2022-01-10;53;SEDANO RAPA;5
2022-01-10;55;UVA VARIA;29
2022-01-10;60;EG CURCUMA;6
2022-01-10;67;MELONI CANTALUPO;1
2022-01-10;73;POMPELMI;86
2022-01-10;75;Art Descrittivo;0
2022-01-10;76;ANANAS BABY;18
2022-01-10;78;FRUTTA SECCA;1
2022-01-10;80;VARI;5
2022-01-10;84;ZUCCHE VARIE;14
2022-01-10;89;AGLIO;282
2022-01-10;93;VERDURE CINESI;6
2022-01-10;98;GRANADILLA;4
2022-01-10;99;MARACUJA;2
2022-01-10;100;PITHAIA GIALLA-ROSSA;42
2022-01-10;101;LIME MARE;791
2022-01-10;103;PESCHE;2
2022-01-10;105;NETTARINE;2
2022-01-10;107;LAMPONI;101
2022-01-10;108;MIRTILLI;79
2022-01-10;111;FRAGOLE;28
2022-01-10;112;CACOMELA;1
2022-01-10;114;ANGURIE;61
2022-01-10;120;TOPINAMBUR;15
2022-01-10;125;IMBALLAGGI;95
2022-01-10;127;AVOCADO HASS Orig;2036
2022-01-10;129;FIORI;11
2022-01-10;130;SUCCHI CENTRIFUGATI;28
2022-01-10;131;MACEDONIE ESOTICHE;294
2022-01-10;132;PAPAYA V/A Orig;171
2022-01-10;133;Imballi;110480
2022-01-10;134;CIPOLLINE PELATE;19
2022-01-10;136;MELE;175
2022-01-10;137;RADICI BIANCHE;25
2022-01-10;138;BANANE ROSSE;3
2022-01-10;140;COCCO FRESCO;20
2022-01-10;141;KIWANO;139
2022-01-10;142;KUMQUAT;7
2022-01-10;143;PERE;32
2022-01-10;145;KIWI MAGA;61
2022-01-10;146;MANDARINI;0
2022-01-10;147;CONTRIBUTI VARI;797
2022-01-10;149;EG RAFANO;7
2022-01-10;151;PROCESSATO SERIATE;1
2022-01-10;153;PATATE;-14
2022-01-10;195;AVOCADO HASS Confez;2213
2022-01-10;207;MINIVERDURE;2
2022-01-10;210;EG BANANE ROSSE;2
2022-01-10;211;EG BANANITO;13
2022-01-10;212;EG CARAMBOLA;5
2022-01-10;215;EG COCCO;191
2022-01-10;216;EG DATTERI;21
2022-01-10;224;EG KIWANO;3
2022-01-10;225;EG KUMQUAT;19
2022-01-10;227;EG LICHIUS;36
2022-01-10;228;EG LIME;303
2022-01-10;229;EG MAIS PANNOCCHIE;-1
2022-01-10;230;EG MANGUSTIN;2
2022-01-10;231;EG LEMONGRASS;4
2022-01-10;233;EG MIRTILLI;67
2022-01-10;237;EG PATATE DOLCI;44
2022-01-10;240;EG PHISALIS;52
2022-01-10;241;EG PIMENTO;74
2022-01-10;242;EG PITHAIA GIALLA;1
2022-01-10;243;EG PITHAIA ROSSA;22
2022-01-10;244;EG PLATANO;58
2022-01-10;245;EG POMELO;1
2022-01-10;247;EG RAD GINGER;319
2022-01-10;248;EG RAD MANIOCA;3
2022-01-10;249;EG RAMBUTAN;1
2022-01-10;253;EG TAMARINDO;8
2022-01-10;254;EG TOPINAMBUR;13
2022-01-10;255;SF COCCO;126
2022-01-10;256;SF GINGER;158
2022-01-10;259;SF PLATANO;14
2022-01-10;260;AVOCADO Confez;575
2022-01-10;261;SE MANGO;977
2022-01-10;262;PAPAYA Confez;28
2022-01-10;264;EG COCCO PRETAGLIATO;12
2022-01-10;265;EG MELOGRANO;27
2022-01-10;266;EG PASSION;163
2022-01-10;271;EG ORTAGGI VARI;2
2022-01-10;275;EG COCCO DA BERE;10
2022-01-10;279;PAPAYA BAULETTO;1
2022-01-10;282;EG DISIDRATATO;31
2022-01-10;283;BANANITO ALBANO;47
2022-01-10;284;SE MANGO V/A;87
2022-01-10;285;PAPAYA V/A Confez;54
2022-01-10;300;NEGOZIO BANANITO;19
2022-01-11;1;ANANAS AVION;34
2022-01-11;2;ANANAS MARE;158
2022-01-11;3;ASPARAGI;18
2022-01-11;4;AVOCADO Orig;851
2022-01-11;5;FRUTTA VARIA;2
2022-01-11;6;ORTAGGI VARI;71
2022-01-11;7;BANANITO MARE;6
2022-01-11;8;BANANITO AVION;2
2022-01-11;9;ERBE AROMATICHE;83
2022-01-11;10;CURCUMA ORIGINALE;2
2022-01-11;11;CARAMBOLA;3
2022-01-11;18;DATTERI MEDJHUL;6
2022-01-11;19;DATTERI VARI;5
2022-01-11;23;INDIVIA BELGA;10
2022-01-11;24;LICIUS AVION;10
2022-01-11;25;LICIUS MARE;46
2022-01-11;27;MAIS PANNOCCHIE;3
2022-01-11;28;MANGO AVION;76
2022-01-11;29;MANGO NAVE;1257
2022-01-11;31;MELOGRANO MAG;271
2022-01-11;32;MELONI GIALLI;175
2022-01-11;33;MELONI VERDI;1
2022-01-11;35;MELONI CHARANTE';12
2022-01-11;36;PAPAYA FORMOSA Orig;86
2022-01-11;38;NASHI;39
2022-01-11;39;NOCI DI COCCO;137
2022-01-11;41;PAPAYA Orig;8
2022-01-11;42;PASSION FRUIT;208
2022-01-11;43;PATATA DOLCE;1048
2022-01-11;44;PHISALIS;34
2022-01-11;45;PIMENTO ANTILLE;33
2022-01-11;46;PLATANO;37
2022-01-11;47;POMELO;186
2022-01-11;48;GINGER;205
2022-01-11;49;MANIOCA;3
2022-01-11;50;RAFANO;9
2022-01-11;51;RAMBUTAN;1
2022-01-11;53;SEDANO RAPA;8
2022-01-11;54;TAMARINDO DOLCE;2
2022-01-11;55;UVA VARIA;124
2022-01-11;60;EG CURCUMA;2
2022-01-11;73;POMPELMI;32
2022-01-11;75;Art Descrittivo;0
2022-01-11;76;ANANAS BABY;6
2022-01-11;80;VARI;5
2022-01-11;84;ZUCCHE VARIE;4
2022-01-11;85;PATATINE;1
2022-01-11;93;VERDURE CINESI;6
2022-01-11;97;TAMARILLO;1
2022-01-11;98;GRANADILLA;20
2022-01-11;99;MARACUJA;2
2022-01-11;100;PITHAIA GIALLA-ROSSA;32
2022-01-11;101;LIME MARE;384
2022-01-11;108;MIRTILLI;35
2022-01-11;111;FRAGOLE;6
2022-01-11;120;TOPINAMBUR;13
2022-01-11;125;IMBALLAGGI;88
2022-01-11;127;AVOCADO HASS Orig;1711
2022-01-11;129;FIORI;5
2022-01-11;130;SUCCHI CENTRIFUGATI;1
2022-01-11;131;MACEDONIE ESOTICHE;187
2022-01-11;132;PAPAYA V/A Orig;103
2022-01-11;133;Imballi;76570
2022-01-11;134;CIPOLLINE PELATE;19
2022-01-11;136;MELE;25
2022-01-11;137;RADICI BIANCHE;9
2022-01-11;138;BANANE ROSSE;1
2022-01-11;139;GOYAVA;1
2022-01-11;142;KUMQUAT;20
2022-01-11;144;PEPERONI;6
2022-01-11;145;KIWI MAGA;99
2022-01-11;147;CONTRIBUTI VARI;319
2022-01-11;149;EG RAFANO;2
2022-01-11;152;SPEZIE;60
2022-01-11;153;PATATE;40
2022-01-11;185;MELA COTOGNA;6
2022-01-11;195;AVOCADO HASS Confez;2221
2022-01-11;207;MINIVERDURE;7
2022-01-11;211;EG BANANITO;7
2022-01-11;212;EG CARAMBOLA;2
2022-01-11;214;EG CILIEGIE;1
2022-01-11;215;EG COCCO;196
2022-01-11;216;EG DATTERI;28
2022-01-11;221;EG GOYAVA;1
2022-01-11;224;EG KIWANO;3
2022-01-11;225;EG KUMQUAT;12
2022-01-11;227;EG LICHIUS;13
2022-01-11;228;EG LIME;349
2022-01-11;231;EG LEMONGRASS;6
2022-01-11;233;EG MIRTILLI;20
2022-01-11;237;EG PATATE DOLCI;11
2022-01-11;240;EG PHISALIS;36
2022-01-11;241;EG PIMENTO;49
2022-01-11;242;EG PITHAIA GIALLA;2
2022-01-11;243;EG PITHAIA ROSSA;19
2022-01-11;244;EG PLATANO;87
2022-01-11;245;EG POMELO;6
2022-01-11;247;EG RAD GINGER;276
2022-01-11;248;EG RAD MANIOCA;2
2022-01-11;253;EG TAMARINDO;4
2022-01-11;254;EG TOPINAMBUR;8
2022-01-11;255;SF COCCO;81
2022-01-11;256;SF GINGER;100
2022-01-11;258;SF MANIOCA;6
2022-01-11;259;SF PLATANO;44
2022-01-11;260;AVOCADO Confez;629
2022-01-11;261;SE MANGO;512
2022-01-11;262;PAPAYA Confez;25
2022-01-11;263;SE ANANAS BABY;1
2022-01-11;264;EG COCCO PRETAGLIATO;21
2022-01-11;265;EG MELOGRANO;3
2022-01-11;266;EG PASSION;194
2022-01-11;269;NOCI DI COCCO BINS;1
2022-01-11;271;EG ORTAGGI VARI;4
2022-01-11;275;EG COCCO DA BERE;13
2022-01-11;281;DISIDRATATO SFUSO;2
2022-01-11;282;EG DISIDRATATO;1
2022-01-11;283;BANANITO ALBANO;44
2022-01-11;284;SE MANGO V/A;90
2022-01-11;285;PAPAYA V/A Confez;43
2022-01-11;300;NEGOZIO BANANITO;20
2022-01-12;1;ANANAS AVION;106
2022-01-12;2;ANANAS MARE;357
2022-01-12;3;ASPARAGI;22
2022-01-12;4;AVOCADO Orig;3442
2022-01-12;6;ORTAGGI VARI;188
2022-01-12;7;BANANITO MARE;6
2022-01-12;8;BANANITO AVION;1
2022-01-12;9;ERBE AROMATICHE;52
2022-01-12;11;CARAMBOLA;10
2022-01-12;12;CHERIMOIA;36
2022-01-12;18;DATTERI MEDJHUL;1
2022-01-12;25;LICIUS MARE;27
2022-01-12;26;LIME AVION;1
2022-01-12;27;MAIS PANNOCCHIE;10
2022-01-12;28;MANGO AVION;335
2022-01-12;29;MANGO NAVE;1499
2022-01-12;30;MANGOSTIN;2
2022-01-12;31;MELOGRANO MAG;522
2022-01-12;32;MELONI GIALLI;113
2022-01-12;33;MELONI VERDI;1
2022-01-12;35;MELONI CHARANTE';75
2022-01-12;36;PAPAYA FORMOSA Orig;108
2022-01-12;38;NASHI;25
2022-01-12;39;NOCI DI COCCO;68
2022-01-12;41;PAPAYA Orig;3
2022-01-12;42;PASSION FRUIT;317
2022-01-12;43;PATATA DOLCE;701
2022-01-12;44;PHISALIS;69
2022-01-12;45;PIMENTO ANTILLE;255
2022-01-12;46;PLATANO;38
2022-01-12;47;POMELO;1938
2022-01-12;48;GINGER;388
2022-01-12;49;MANIOCA;3
2022-01-12;50;RAFANO;8
2022-01-12;51;RAMBUTAN;0
2022-01-12;52;SCALOGNO;31
2022-01-12;53;SEDANO RAPA;3
2022-01-12;54;TAMARINDO DOLCE;6
2022-01-12;55;UVA VARIA;336
2022-01-12;60;EG CURCUMA;4
2022-01-12;73;POMPELMI;163
2022-01-12;75;Art Descrittivo;0
2022-01-12;76;ANANAS BABY;11
2022-01-12;80;VARI;3
2022-01-12;84;ZUCCHE VARIE;7
2022-01-12;85;PATATINE;1
2022-01-12;89;AGLIO;21
2022-01-12;92;ARANCE;1
2022-01-12;93;VERDURE CINESI;4
2022-01-12;97;TAMARILLO;5
2022-01-12;98;GRANADILLA;7
2022-01-12;99;MARACUJA;98
2022-01-12;100;PITHAIA GIALLA-ROSSA;23
2022-01-12;101;LIME MARE;676
2022-01-12;104;ALBICOCCHE;1
2022-01-12;108;MIRTILLI;126
2022-01-12;111;FRAGOLE;5
2022-01-12;120;TOPINAMBUR;15
2022-01-12;125;IMBALLAGGI;106
2022-01-12;127;AVOCADO HASS Orig;1675
2022-01-12;129;FIORI;3
2022-01-12;130;SUCCHI CENTRIFUGATI;250
2022-01-12;131;MACEDONIE ESOTICHE;781
2022-01-12;132;PAPAYA V/A Orig;151
2022-01-12;133;Imballi;93095
2022-01-12;134;CIPOLLINE PELATE;27
2022-01-12;136;MELE;97
2022-01-12;137;RADICI BIANCHE;23
2022-01-12;138;BANANE ROSSE;2
2022-01-12;139;GOYAVA;1
2022-01-12;140;COCCO FRESCO;20
2022-01-12;141;KIWANO;1
2022-01-12;142;KUMQUAT;139
2022-01-12;145;KIWI MAGA;11
2022-01-12;146;MANDARINI;1
2022-01-12;147;CONTRIBUTI VARI;1087
2022-01-12;149;EG RAFANO;2
2022-01-12;151;PROCESSATO SERIATE;0
2022-01-12;153;PATATE;17
2022-01-12;164;CESTI;1
2022-01-12;165;CAVOLO CINESE;2
2022-01-12;195;AVOCADO HASS Confez;2215
2022-01-12;196;POMODORI;2
2022-01-12;207;MINIVERDURE;117
2022-01-12;210;EG BANANE ROSSE;3
2022-01-12;211;EG BANANITO;4
2022-01-12;215;EG COCCO;316
2022-01-12;216;EG DATTERI;36
2022-01-12;222;EG GRANADILLA;4
2022-01-12;225;EG KUMQUAT;5
2022-01-12;227;EG LICHIUS;13
2022-01-12;228;EG LIME;216
2022-01-12;231;EG LEMONGRASS;4
2022-01-12;232;EG MARACUIA;5
2022-01-12;233;EG MIRTILLI;72
2022-01-12;237;EG PATATE DOLCI;5
2022-01-12;240;EG PHISALIS;31
2022-01-12;241;EG PIMENTO;54
2022-01-12;243;EG PITHAIA ROSSA;16
2022-01-12;244;EG PLATANO;47
2022-01-12;245;EG POMELO;1
2022-01-12;247;EG RAD GINGER;224
2022-01-12;253;EG TAMARINDO;5
2022-01-12;254;EG TOPINAMBUR;10
2022-01-12;255;SF COCCO;54
2022-01-12;256;SF GINGER;264
2022-01-12;258;SF MANIOCA;20
2022-01-12;259;SF PLATANO;51
2022-01-12;260;AVOCADO Confez;590
2022-01-12;261;SE MANGO;496
2022-01-12;262;PAPAYA Confez;18
2022-01-12;263;SE ANANAS BABY;3
2022-01-12;264;EG COCCO PRETAGLIATO;12
2022-01-12;265;EG MELOGRANO;2
2022-01-12;266;EG PASSION;112
2022-01-12;271;EG ORTAGGI VARI;9
2022-01-12;275;EG COCCO DA BERE;6
2022-01-12;282;EG DISIDRATATO;35
2022-01-12;283;BANANITO ALBANO;45
2022-01-12;284;SE MANGO V/A;87
2022-01-12;285;PAPAYA V/A Confez;43
2022-01-12;300;NEGOZIO BANANITO;20
2022-01-13;1;ANANAS AVION;50
2022-01-13;2;ANANAS MARE;71
2022-01-13;3;ASPARAGI;7
2022-01-13;4;AVOCADO Orig;2628
2022-01-13;5;FRUTTA VARIA;110
2022-01-13;6;ORTAGGI VARI;151
2022-01-13;7;BANANITO MARE;9
2022-01-13;8;BANANITO AVION;8
2022-01-13;9;ERBE AROMATICHE;62
2022-01-13;10;CURCUMA ORIGINALE;1
2022-01-13;11;CARAMBOLA;2
2022-01-13;12;CHERIMOIA;11
2022-01-13;23;INDIVIA BELGA;5
2022-01-13;25;LICIUS MARE;3164
2022-01-13;26;LIME AVION;1
2022-01-13;27;MAIS PANNOCCHIE;3
2022-01-13;28;MANGO AVION;173
2022-01-13;29;MANGO NAVE;2012
2022-01-13;30;MANGOSTIN;3
2022-01-13;31;MELOGRANO MAG;517
2022-01-13;32;MELONI GIALLI;399
2022-01-13;35;MELONI CHARANTE';13
2022-01-13;36;PAPAYA FORMOSA Orig;88
2022-01-13;38;NASHI;30
2022-01-13;39;NOCI DI COCCO;160
2022-01-13;41;PAPAYA Orig;4
2022-01-13;42;PASSION FRUIT;250
2022-01-13;43;PATATA DOLCE;546
2022-01-13;44;PHISALIS;25
2022-01-13;45;PIMENTO ANTILLE;25
2022-01-13;46;PLATANO;37
2022-01-13;47;POMELO;1795
2022-01-13;48;GINGER;360
2022-01-13;49;MANIOCA;17
2022-01-13;50;RAFANO;7
2022-01-13;51;RAMBUTAN;1
2022-01-13;52;SCALOGNO;48
2022-01-13;53;SEDANO RAPA;11
2022-01-13;54;TAMARINDO DOLCE;1
2022-01-13;55;UVA VARIA;11
2022-01-13;60;EG CURCUMA;4
2022-01-13;73;POMPELMI;45
2022-01-13;75;Art Descrittivo;0
2022-01-13;76;ANANAS BABY;2
2022-01-13;79;DATTERI CONGELATI;22
2022-01-13;80;VARI;11
2022-01-13;84;ZUCCHE VARIE;-15
2022-01-13;89;AGLIO;20
2022-01-13;93;VERDURE CINESI;2
2022-01-13;97;TAMARILLO;4
2022-01-13;98;GRANADILLA;4
2022-01-13;99;MARACUJA;17
2022-01-13;100;PITHAIA GIALLA-ROSSA;73
2022-01-13;101;LIME MARE;639
2022-01-13;103;PESCHE;10
2022-01-13;104;ALBICOCCHE;12
2022-01-13;105;NETTARINE;11
2022-01-13;107;LAMPONI;1
2022-01-13;108;MIRTILLI;835
2022-01-13;112;CACOMELA;0
2022-01-13;114;ANGURIE;2
2022-01-13;120;TOPINAMBUR;15
2022-01-13;122;LIMONI;23
2022-01-13;125;IMBALLAGGI;99
2022-01-13;127;AVOCADO HASS Orig;3678
2022-01-13;129;FIORI;9
2022-01-13;130;SUCCHI CENTRIFUGATI;60
2022-01-13;131;MACEDONIE ESOTICHE;294
2022-01-13;132;PAPAYA V/A Orig;232
2022-01-13;133;Imballi;142258
2022-01-13;134;CIPOLLINE PELATE;19
2022-01-13;136;MELE;215
2022-01-13;137;RADICI BIANCHE;8
2022-01-13;138;BANANE ROSSE;1
2022-01-13;140;COCCO FRESCO;72
2022-01-13;142;KUMQUAT;54
2022-01-13;143;PERE;90
2022-01-13;145;KIWI MAGA;59
2022-01-13;147;CONTRIBUTI VARI;2210
2022-01-13;151;PROCESSATO SERIATE;1
2022-01-13;152;SPEZIE;13
2022-01-13;153;PATATE;10
2022-01-13;164;CESTI;-16
2022-01-13;165;CAVOLO CINESE;2
2022-01-13;195;AVOCADO HASS Confez;2911
2022-01-13;207;MINIVERDURE;2
2022-01-13;211;EG BANANITO;8
2022-01-13;215;EG COCCO;323
2022-01-13;216;EG DATTERI;34
2022-01-13;222;EG GRANADILLA;1
2022-01-13;225;EG KUMQUAT;8
2022-01-13;227;EG LICHIUS;10
2022-01-13;228;EG LIME;290
2022-01-13;233;EG MIRTILLI;399
2022-01-13;237;EG PATATE DOLCI;9
2022-01-13;240;EG PHISALIS;24
2022-01-13;241;EG PIMENTO;95
2022-01-13;243;EG PITHAIA ROSSA;17
2022-01-13;244;EG PLATANO;50
2022-01-13;245;EG POMELO;1
2022-01-13;247;EG RAD GINGER;242
2022-01-13;252;EG TAMARILLO;1
2022-01-13;253;EG TAMARINDO;5
2022-01-13;254;EG TOPINAMBUR;8
2022-01-13;255;SF COCCO;65
2022-01-13;256;SF GINGER;244
2022-01-13;258;SF MANIOCA;3
2022-01-13;259;SF PLATANO;58
2022-01-13;260;AVOCADO Confez;590
2022-01-13;261;SE MANGO;634
2022-01-13;262;PAPAYA Confez;44
2022-01-13;263;SE ANANAS BABY;1
2022-01-13;264;EG COCCO PRETAGLIATO;12
2022-01-13;265;EG MELOGRANO;1
2022-01-13;266;EG PASSION;164
2022-01-13;269;NOCI DI COCCO BINS;2
2022-01-13;271;EG ORTAGGI VARI;1
2022-01-13;275;EG COCCO DA BERE;1
2022-01-13;281;DISIDRATATO SFUSO;33
2022-01-13;282;EG DISIDRATATO;340
2022-01-13;283;BANANITO ALBANO;68
2022-01-13;284;SE MANGO V/A;70
2022-01-13;285;PAPAYA V/A Confez;36
2022-01-13;300;NEGOZIO BANANITO;19
2022-01-14;2;ANANAS MARE;25
2022-01-14;4;AVOCADO Orig;1148
2022-01-14;5;FRUTTA VARIA;6
2022-01-14;6;ORTAGGI VARI;36
2022-01-14;7;BANANITO MARE;5
2022-01-14;8;BANANITO AVION;1
2022-01-14;9;ERBE AROMATICHE;8
2022-01-14;11;CARAMBOLA;1
2022-01-14;12;CHERIMOIA;1
2022-01-14;16;SCATOLAME;1
2022-01-14;20;EDDOS;92
2022-01-14;25;LICIUS MARE;23
2022-01-14;27;MAIS PANNOCCHIE;-1
2022-01-14;28;MANGO AVION;103
2022-01-14;29;MANGO NAVE;1324
2022-01-14;31;MELOGRANO MAG;249
2022-01-14;32;MELONI GIALLI;73
2022-01-14;35;MELONI CHARANTE';3
2022-01-14;36;PAPAYA FORMOSA Orig;61
2022-01-14;38;NASHI;16
2022-01-14;39;NOCI DI COCCO;79
2022-01-14;41;PAPAYA Orig;4
2022-01-14;42;PASSION FRUIT;84
2022-01-14;43;PATATA DOLCE;757
2022-01-14;44;PHISALIS;35
2022-01-14;45;PIMENTO ANTILLE;23
2022-01-14;46;PLATANO;38
2022-01-14;47;POMELO;228
2022-01-14;48;GINGER;233
2022-01-14;50;RAFANO;2
2022-01-14;52;SCALOGNO;2
2022-01-14;53;SEDANO RAPA;6
2022-01-14;60;EG CURCUMA;3
2022-01-14;73;POMPELMI;27
2022-01-14;75;Art Descrittivo;0
2022-01-14;79;DATTERI CONGELATI;1
2022-01-14;80;VARI;0
2022-01-14;84;ZUCCHE VARIE;5
2022-01-14;85;PATATINE;5
2022-01-14;92;ARANCE;0
2022-01-14;98;GRANADILLA;3
2022-01-14;99;MARACUJA;2
2022-01-14;100;PITHAIA GIALLA-ROSSA;0
2022-01-14;101;LIME MARE;239
2022-01-14;107;LAMPONI;3
2022-01-14;108;MIRTILLI;504
2022-01-14;111;FRAGOLE;10
2022-01-14;112;CACOMELA;0
2022-01-14;120;TOPINAMBUR;7
2022-01-14;125;IMBALLAGGI;70
2022-01-14;127;AVOCADO HASS Orig;2917
2022-01-14;129;FIORI;9
2022-01-14;130;SUCCHI CENTRIFUGATI;1
2022-01-14;131;MACEDONIE ESOTICHE;239
2022-01-14;132;PAPAYA V/A Orig;9
2022-01-14;133;Imballi;78576
2022-01-14;134;CIPOLLINE PELATE;12
2022-01-14;135;FICHI FRESCHI;1
2022-01-14;136;MELE;1
2022-01-14;137;RADICI BIANCHE;15
2022-01-14;142;KUMQUAT;0
2022-01-14;143;PERE;0
2022-01-14;145;KIWI MAGA;1
2022-01-14;146;MANDARINI;1
2022-01-14;147;CONTRIBUTI VARI;1090
2022-01-14;149;EG RAFANO;1
2022-01-14;151;PROCESSATO SERIATE;0
2022-01-14;195;AVOCADO HASS Confez;3120
2022-01-14;207;MINIVERDURE;73
2022-01-14;211;EG BANANITO;6
2022-01-14;215;EG COCCO;88
2022-01-14;216;EG DATTERI;13
2022-01-14;225;EG KUMQUAT;7
2022-01-14;227;EG LICHIUS;9
2022-01-14;228;EG LIME;283
2022-01-14;231;EG LEMONGRASS;1
2022-01-14;232;EG MARACUIA;3
2022-01-14;233;EG MIRTILLI;100
2022-01-14;237;EG PATATE DOLCI;19
2022-01-14;240;EG PHISALIS;32
2022-01-14;241;EG PIMENTO;67
2022-01-14;243;EG PITHAIA ROSSA;7
2022-01-14;244;EG PLATANO;50
2022-01-14;245;EG POMELO;2
2022-01-14;247;EG RAD GINGER;286
2022-01-14;248;EG RAD MANIOCA;-2
2022-01-14;253;EG TAMARINDO;1
2022-01-14;254;EG TOPINAMBUR;11
2022-01-14;255;SF COCCO;63
2022-01-14;256;SF GINGER;104
2022-01-14;258;SF MANIOCA;0
2022-01-14;259;SF PLATANO;28
2022-01-14;260;AVOCADO Confez;569
2022-01-14;261;SE MANGO;927
2022-01-14;262;PAPAYA Confez;34
2022-01-14;264;EG COCCO PRETAGLIATO;21
2022-01-14;265;EG MELOGRANO;2
2022-01-14;266;EG PASSION;164
2022-01-14;275;EG COCCO DA BERE;1
2022-01-14;282;EG DISIDRATATO;3
2022-01-14;283;BANANITO ALBANO;47
2022-01-14;284;SE MANGO V/A;142
2022-01-14;285;PAPAYA V/A Confez;49
2022-01-14;300;NEGOZIO BANANITO;20
2022-01-15;2;ANANAS MARE;77
2022-01-15;3;ASPARAGI;39
2022-01-15;4;AVOCADO Orig;3065
2022-01-15;5;FRUTTA VARIA;5
2022-01-15;6;ORTAGGI VARI;194
2022-01-15;7;BANANITO MARE;54
2022-01-15;8;BANANITO AVION;3
2022-01-15;9;ERBE AROMATICHE;90
2022-01-15;10;CURCUMA ORIGINALE;1
2022-01-15;11;CARAMBOLA;15
2022-01-15;12;CHERIMOIA;32
2022-01-15;13;CILIEGIE;3
2022-01-15;16;SCATOLAME;6
2022-01-15;18;DATTERI MEDJHUL;6
2022-01-15;23;INDIVIA BELGA;40
2022-01-15;25;LICIUS MARE;33
2022-01-15;27;MAIS PANNOCCHIE;3
2022-01-15;28;MANGO AVION;289
2022-01-15;29;MANGO NAVE;2585
2022-01-15;31;MELOGRANO MAG;120
2022-01-15;32;MELONI GIALLI;393
2022-01-15;35;MELONI CHARANTE';14
2022-01-15;36;PAPAYA FORMOSA Orig;201
2022-01-15;38;NASHI;36
2022-01-15;39;NOCI DI COCCO;6
2022-01-15;41;PAPAYA Orig;8
2022-01-15;42;PASSION FRUIT;305
2022-01-15;43;PATATA DOLCE;766
2022-01-15;44;PHISALIS;47
2022-01-15;45;PIMENTO ANTILLE;60
2022-01-15;46;PLATANO;31
2022-01-15;47;POMELO;188
2022-01-15;48;GINGER;370
2022-01-15;49;MANIOCA;10
2022-01-15;50;RAFANO;9
2022-01-15;52;SCALOGNO;55
2022-01-15;53;SEDANO RAPA;5
2022-01-15;54;TAMARINDO DOLCE;1
2022-01-15;55;UVA VARIA;99
2022-01-15;60;EG CURCUMA;4
2022-01-15;73;POMPELMI;41
2022-01-15;75;Art Descrittivo;0
2022-01-15;76;ANANAS BABY;10
2022-01-15;79;DATTERI CONGELATI;3
2022-01-15;80;VARI;1
2022-01-15;84;ZUCCHE VARIE;45
2022-01-15;85;PATATINE;13
2022-01-15;89;AGLIO;8
2022-01-15;93;VERDURE CINESI;7
2022-01-15;97;TAMARILLO;1
2022-01-15;98;GRANADILLA;12
2022-01-15;99;MARACUJA;1
2022-01-15;100;PITHAIA GIALLA-ROSSA;-37
2022-01-15;101;LIME MARE;710
2022-01-15;103;PESCHE;4
2022-01-15;104;ALBICOCCHE;9
2022-01-15;105;NETTARINE;6
2022-01-15;107;LAMPONI;50
2022-01-15;108;MIRTILLI;58
